"SCALE(3-1),SKIP_UPSCALING(false-true)",-,1.21
SCALE(3-1),+,1.40
"DRY_RUN(false-true),SCALE(3-1)",-,1.40
"ANDROID_INCLUDE_LDPI_TVDPI(false-true),SCALE(3-1)",+,0.11
