at.favre.tools.dconvert.Convert.main,ANDROID_INCLUDE_LDPI_TVDPI,34
at.favre.tools.dconvert.Convert.main,ANDROID_MIPMAP_INSTEAD_OF_DRAWABLE,35
at.favre.tools.dconvert.Convert.main,ANTI_ALIASING,36
at.favre.tools.dconvert.Convert.main,CLEAN,37
at.favre.tools.dconvert.Convert.main,COMPRESSION_QUALITY,38
at.favre.tools.dconvert.Convert.main,DOWNSCALING_ALGO,39
at.favre.tools.dconvert.Convert.main,DRY_RUN,40
at.favre.tools.dconvert.Convert.main,FRACTION,50
at.favre.tools.dconvert.Convert.main,HALT_ON_ERROR,41
at.favre.tools.dconvert.Convert.main,IOS_CREATE_IMAGESET_FOLDERS,42
at.favre.tools.dconvert.Convert.main,KEEP_ORIGINAL_POST_PROCESSED_FILES,43
at.favre.tools.dconvert.Convert.main,OUT_COMPRESSION,44
at.favre.tools.dconvert.Convert.main,PLATFORM,45
at.favre.tools.dconvert.Convert.main,POST_PROCESSOR_MOZ_JPEG,46
at.favre.tools.dconvert.Convert.main,POST_PROCESSOR_PNG_CRUSH,47
at.favre.tools.dconvert.Convert.main,POST_PROCESSOR_WEBP,48
at.favre.tools.dconvert.Convert.main,ROUNDING_MODE,49
at.favre.tools.dconvert.Convert.main,SCALE_IS_HEIGHT_DP,51
at.favre.tools.dconvert.Convert.main,SKIP_EXISTING,52
at.favre.tools.dconvert.Convert.main,SKIP_UPSCALING,53
at.favre.tools.dconvert.Convert.main,UPSCALING_ALGO,54
at.favre.tools.dconvert.Convert.main,VERBOSE,55
